id,original_title,GenList,vote_average,For Genre,vote_count,Scores
641,Requiem for a Dream,"['Crime', 'Drama']",7.9,Drama,2525.0,7.5653213501805014
266856,The Theory of Everything,"['Drama', 'Romance']",7.8,Drama,3403.0,7.553214979198359
324786,Hacksaw Ridge,"['Drama', 'History', 'War']",7.8,Drama,3294.0,7.545999430038655
311,Once Upon a Time in America,"['Drama', 'Crime']",8.3,Drama,1104.0,7.54322878750592
13223,Gran Torino,['Drama'],7.8,Drama,3181.0,7.5380597165101255
5915,Into the Wild,"['Adventure', 'Drama']",7.8,Drama,3139.0,7.534980653563981
334543,Lion,['Drama'],8.0,Drama,1699.0,7.51537078067703
49026,The Dark Knight Rises,"['Action', 'Crime', 'Drama', 'Thriller']",7.6,Drama,9263.0,7.51130100806271
314365,Spotlight,"['Drama', 'Thriller', 'History']",7.8,Drama,2751.0,7.5026957221928114
627,Trainspotting,"['Drama', 'Crime']",7.8,Drama,2737.0,7.501383120524788
640,Catch Me If You Can,"['Drama', 'Crime']",7.7,Drama,3917.0,7.492343340653667
286217,The Martian,"['Drama', 'Adventure', 'Science Fiction']",7.6,Drama,7442.0,7.490793026305751
50014,The Help,['Drama'],7.9,Drama,1966.0,7.487369114660044
141,Donnie Darko,"['Fantasy', 'Drama', 'Mystery']",7.7,Drama,3574.0,7.474572324147731
263115,Logan,"['Action', 'Drama', 'Science Fiction']",7.6,Drama,6310.0,7.472462318384356
197,Braveheart,"['Action', 'Drama', 'History', 'War']",7.7,Drama,3404.0,7.464587252523216
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,"['Drama', 'Comedy', 'War']",8.0,Drama,1472.0,7.457652610274976
745,The Sixth Sense,"['Mystery', 'Thriller', 'Drama']",7.7,Drama,3223.0,7.452935705546652
11036,The Notebook,"['Romance', 'Drama']",7.7,Drama,3163.0,7.448814532995303
453,A Beautiful Mind,"['Drama', 'Romance']",7.7,Drama,3087.0,7.443392750691311
6977,No Country for Old Men,"['Crime', 'Drama', 'Thriller']",7.7,Drama,3083.0,7.44310090281038
84892,The Perks of Being a Wallflower,"['Drama', 'Romance']",7.7,Drama,3056.0,7.441113431284844
2108,The Breakfast Club,"['Comedy', 'Drama']",7.8,Drama,2189.0,7.438995758743463
264660,Ex Machina,"['Drama', 'Science Fiction']",7.6,Drama,4862.0,7.437591743803645
381284,Hidden Figures,['Drama'],7.8,Drama,2178.0,7.437475449917345
122906,About Time,"['Comedy', 'Drama', 'Science Fiction']",7.8,Drama,2140.0,7.432123494632519
273248,The Hateful Eight,"['Crime', 'Drama', 'Mystery', 'Western']",7.6,Drama,4405.0,7.422253745646643
31011,Mr. Nobody,"['Science Fiction', 'Drama', 'Romance', 'Fantasy']",7.9,Drama,1616.0,7.416919939114197
7345,There Will Be Blood,['Drama'],7.9,Drama,1581.0,7.408528970314692
334533,Captain Fantastic,"['Adventure', 'Comedy', 'Drama', 'Romance']",7.9,Drama,1569.0,7.405584560750926
12477,火垂るの墓,"['Animation', 'Drama', 'War']",8.2,Drama,974.0,7.404180309079619
1402,The Pursuit of Happyness,['Drama'],7.7,Drama,2607.0,7.402889140146039
597,Titanic,"['Drama', 'Romance', 'Thriller']",7.5,Drama,7770.0,7.400449277813762
222935,The Fault in Our Stars,"['Romance', 'Drama']",7.6,Drama,3868.0,7.40006645169319
272,Batman Begins,"['Action', 'Crime', 'Drama']",7.5,Drama,7511.0,7.397204011980378
70,Million Dollar Baby,['Drama'],7.7,Drama,2519.0,7.394035176154454
15,Citizen Kane,"['Mystery', 'Drama']",8.0,Drama,1244.0,7.383960593077536
242582,Nightcrawler,"['Crime', 'Drama', 'Thriller']",7.6,Drama,3475.0,7.379965688202636
289,Casablanca,"['Drama', 'Romance']",7.9,Drama,1462.0,7.377682423620309
96721,Rush,"['Drama', 'Action']",7.7,Drama,2310.0,7.37073100407584
1417,El laberinto del fauno,"['Fantasy', 'Drama', 'War']",7.6,Drama,3122.0,7.358123137003403
346,七人の侍,"['Action', 'Drama']",8.2,Drama,892.0,7.354966723366594
12405,Slumdog Millionaire,"['Drama', 'Romance']",7.6,Drama,2918.0,7.3434027073938255
275,Fargo,"['Crime', 'Drama', 'Thriller']",7.7,Drama,2080.0,7.340606951147217
155,The Dark Knight,"['Drama', 'Action', 'Crime', 'Thriller']",8.3,Action,12269.0,8.20837486225176
1891,The Empire Strikes Back,"['Adventure', 'Action', 'Science Fiction']",8.2,Action,5998.0,8.025790714425389
27205,Inception,"['Action', 'Thriller', 'Science Fiction', 'Mystery', 'Adventure']",8.1,Action,14075.0,8.025762345798062
122,The Lord of the Rings: The Return of the King,"['Adventure', 'Fantasy', 'Action']",8.1,Action,8226.0,7.975621925540889
11,Star Wars,"['Adventure', 'Action', 'Science Fiction']",8.1,Action,6778.0,7.950649733109277
120,The Lord of the Rings: The Fellowship of the Ring,"['Adventure', 'Fantasy', 'Action']",8.0,Action,8892.0,7.889157824917875
121,The Lord of the Rings: The Two Towers,"['Adventure', 'Fantasy', 'Action']",8.0,Action,7641.0,7.871985866895864
118340,Guardians of the Galaxy,"['Action', 'Science Fiction', 'Adventure']",7.9,Action,10014.0,7.805214957425738
603,The Matrix,"['Action', 'Science Fiction']",7.9,Action,9079.0,7.795898862102818
16869,Inglourious Basterds,"['Drama', 'Action', 'Thriller', 'War']",7.9,Action,6598.0,7.7591703463003565
98,Gladiator,"['Action', 'Drama', 'Adventure']",7.9,Action,5566.0,7.734947645864018
1892,Return of the Jedi,"['Adventure', 'Action', 'Science Fiction']",7.9,Action,4763.0,7.709445040443352
348,Alien,"['Horror', 'Action', 'Thriller', 'Science Fiction']",7.9,Action,4564.0,7.7018579182041025
111,Scarface,"['Action', 'Crime', 'Drama', 'Thriller']",8.0,Action,3017.0,7.700459540766185
177572,Big Hero 6,"['Adventure', 'Family', 'Animation', 'Action', 'Comedy']",7.8,Action,6289.0,7.6591530381056225
670,올드보이,"['Drama', 'Thriller', 'Mystery', 'Action']",8.0,Action,2000.0,7.575302331628637
24,Kill Bill: Vol. 1,"['Action', 'Crime']",7.7,Action,5091.0,7.536468031707531
752,V for Vendetta,"['Action', 'Thriller', 'Fantasy']",7.7,Action,4562.0,7.519152497034449
49026,The Dark Knight Rises,"['Action', 'Crime', 'Drama', 'Thriller']",7.6,Action,9263.0,7.51130100806271
280,Terminator 2: Judgment Day,"['Action', 'Thriller', 'Science Fiction']",7.7,Action,4274.0,7.508089608152954
393,Kill Bill: Vol. 2,"['Action', 'Crime', 'Thriller']",7.7,Action,4061.0,7.498995745313483
85,Raiders of the Lost Ark,"['Adventure', 'Action']",7.7,Action,3949.0,7.493859428515652
263115,Logan,"['Action', 'Drama', 'Science Fiction']",7.6,Action,6310.0,7.472462318384356
207703,Kingsman: The Secret Service,"['Crime', 'Comedy', 'Action', 'Adventure']",7.6,Action,6069.0,7.467735795045995
197,Braveheart,"['Action', 'Drama', 'History', 'War']",7.7,Action,3404.0,7.464587252523216
100402,Captain America: The Winter Soldier,"['Action', 'Adventure', 'Science Fiction']",7.6,Action,5881.0,7.463798238350609
679,Aliens,"['Horror', 'Action', 'Thriller', 'Science Fiction']",7.7,Action,3282.0,7.456858416357402
137113,Edge of Tomorrow,"['Action', 'Science Fiction']",7.6,Action,4979.0,7.4411021384046006
283995,Guardians of the Galaxy Vol. 2,"['Action', 'Adventure', 'Comedy', 'Science Fiction']",7.6,Action,4858.0,7.437468986240382
140607,Star Wars: The Force Awakens,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']",7.5,Action,7993.0,7.403083644853934
272,Batman Begins,"['Action', 'Crime', 'Drama']",7.5,Action,7511.0,7.397204011980378
22,Pirates of the Caribbean: The Curse of the Black Pearl,"['Adventure', 'Fantasy', 'Action']",7.5,Action,7191.0,7.392889950843817
127585,X-Men: Days of Future Past,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",7.5,Action,6155.0,7.3760488503845965
96721,Rush,"['Drama', 'Action']",7.7,Action,2310.0,7.37073100407584
89,Indiana Jones and the Last Crusade,"['Adventure', 'Action']",7.6,Action,3221.0,7.364674658053107
82702,How to Train Your Dragon 2,"['Fantasy', 'Action', 'Adventure', 'Animation', 'Comedy', 'Family']",7.6,Action,3163.0,7.36088014322605
346,七人の侍,"['Action', 'Drama']",8.2,Action,892.0,7.354966723366594
24428,The Avengers,"['Science Fiction', 'Action', 'Adventure']",7.4,Action,12000.0,7.3378064882728085
293660,Deadpool,"['Action', 'Adventure', 'Comedy']",7.4,Action,11444.0,7.334895258055574
1726,Iron Man,"['Action', 'Science Fiction', 'Adventure']",7.4,Action,8951.0,7.317601052230592
562,Die Hard,"['Action', 'Thriller']",7.5,Action,4005.0,7.316013938991688
949,Heat,"['Action', 'Crime', 'Drama', 'Thriller']",7.7,Action,1886.0,7.310554256544872
109424,Captain Phillips,"['Action', 'Drama', 'Thriller']",7.6,Action,2495.0,7.306345467799284
101299,The Hunger Games: Catching Fire,"['Adventure', 'Action', 'Science Fiction']",7.4,Action,6656.0,7.29092889635883
9806,The Incredibles,"['Action', 'Adventure', 'Animation', 'Family']",7.4,Action,5290.0,7.26489969866948
330459,Rogue One: A Star Wars Story,"['Action', 'Adventure', 'Science Fiction']",7.4,Action,5111.0,7.260538480646367
190859,American Sniper,"['War', 'Action']",7.4,Action,4600.0,7.246381778940028
13475,Star Trek,"['Science Fiction', 'Action', 'Adventure']",7.4,Action,4574.0,7.245584240252417
54138,Star Trek Into Darkness,"['Action', 'Adventure', 'Science Fiction']",7.4,Action,4479.0,7.242598386970101
374720,Dunkirk,"['Action', 'Drama', 'History', 'Thriller', 'War']",7.5,Action,2712.0,7.240396018812493
218,The Terminator,"['Action', 'Thriller', 'Science Fiction']",7.4,Action,4208.0,7.233409279445089
331214,Band of Brothers,"['Action', 'Drama', 'War']",8.2,Action,725.0,7.233206104559192
76341,Mad Max: Fury Road,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",7.3,Action,9629.0,7.227465554524903
228150,Fury,"['War', 'Drama', 'Action']",7.4,Action,4028.0,7.226688900758427
64690,Drive,"['Drama', 'Action', 'Thriller', 'Crime']",7.4,Action,3832.0,7.218726177961581
99861,Avengers: Age of Ultron,"['Action', 'Adventure', 'Science Fiction']",7.3,Action,6908.0,7.200583747641529
59440,Warrior,"['Action', 'Drama']",7.7,Action,1297.0,7.178039211544832
119450,Dawn of the Planet of the Apes,"['Science Fiction', 'Action', 'Drama', 'Thriller']",7.3,Action,4511.0,7.152393503576158
19995,Avatar,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",7.2,Action,12114.0,7.145288960406766
168259,Furious 7,['Action'],7.3,Action,4253.0,7.144268375332644
18,The Fifth Element,"['Adventure', 'Fantasy', 'Action', 'Thriller', 'Science Fiction']",7.3,Action,3962.0,7.133959480251161
36557,Casino Royale,"['Adventure', 'Action', 'Thriller']",7.3,Action,3930.0,7.132741951233754
1372,Blood Diamond,"['Drama', 'Thriller', 'Action']",7.4,Action,2344.0,7.121629184731499
2501,The Bourne Identity,"['Action', 'Drama', 'Mystery', 'Thriller']",7.3,Action,3640.0,7.120836002745239
4638,Hot Fuzz,"['Crime', 'Action', 'Comedy']",7.4,Action,2252.0,7.112094517938982
9693,Children of Men,"['Drama', 'Action', 'Thriller', 'Science Fiction']",7.4,Action,2120.0,7.097214516516877
87827,Life of Pi,"['Adventure', 'Drama', 'Action']",7.2,Action,5912.0,7.091819394135535
2503,The Bourne Ultimatum,"['Action', 'Drama', 'Mystery', 'Thriller']",7.3,Action,2938.0,7.083536736412842
10515,天空の城ラピュタ,"['Adventure', 'Fantasy', 'Animation', 'Action', 'Family', 'Romance']",7.8,Action,877.0,7.077716151932954
297762,Wonder Woman,"['Action', 'Adventure', 'Fantasy']",7.2,Action,5025.0,7.074241779663693
9323,GHOST IN THE SHELL,"['Action', 'Animation', 'Science Fiction']",7.8,Action,854.0,7.064818226074614
396535,부산행,"['Action', 'Horror', 'Thriller']",7.7,Action,984.0,7.0628250177603
8681,Taken,"['Action', 'Thriller']",7.2,Action,4444.0,7.059263197044712
14756,葉問,"['Drama', 'Action', 'History']",7.5,Action,1309.0,7.031431942159555
271110,Captain America: Civil War,"['Adventure', 'Action', 'Science Fiction']",7.1,Action,7462.0,7.018551909217845
106,Predator,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",7.3,Action,2129.0,7.015211032065589
307081,Southpaw,"['Action', 'Drama']",7.3,Action,2112.0,7.013309456081737
792,Platoon,"['Drama', 'War', 'Action']",7.5,Action,1236.0,7.010949625858745
193756,Lone Survivor,"['Action', 'Drama', 'Thriller', 'War']",7.4,Action,1549.0,7.01002817709738
284052,Doctor Strange,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",7.1,Action,5880.0,6.998144737913225
616,The Last Samurai,"['Drama', 'Action', 'War', 'History']",7.3,Action,1946.0,6.993313392934498
2502,The Bourne Supremacy,"['Action', 'Drama', 'Thriller']",7.2,Action,2873.0,6.9924057681234055
49538,X-Men: First Class,"['Action', 'Science Fiction', 'Adventure']",7.1,Action,5252.0,6.986895159195234
187,Sin City,"['Action', 'Thriller', 'Crime']",7.2,Action,2755.0,6.984724325865193
122917,The Hobbit: The Battle of the Five Armies,"['Action', 'Adventure', 'Fantasy']",7.1,Action,4884.0,6.979068423314047
23483,Kick-Ass,"['Action', 'Crime']",7.1,Action,4747.0,6.975870657244567
6075,Carlito's Way,"['Action', 'Crime', 'Drama', 'Thriller']",7.7,Action,805.0,6.970771489252707
525,The Blues Brothers,"['Music', 'Comedy', 'Action', 'Crime']",7.5,Action,1092.0,6.96480070457674
273481,Sicario,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",7.2,Action,2465.0,6.9631893325919645
387,Das Boot,"['Action', 'Drama', 'History', 'War', 'Adventure']",7.9,Action,623.0,6.96308975892536
1895,Star Wars: Episode III - Revenge of the Sith,"['Science Fiction', 'Adventure', 'Action']",7.1,Action,4200.0,6.9612183589089565
2034,Training Day,"['Action', 'Crime', 'Drama', 'Thriller']",7.3,Action,1665.0,6.952256253065318
16320,Serenity,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",7.4,Action,1287.0,6.9506600088228385
9509,Man on Fire,"['Action', 'Drama', 'Thriller', 'Crime']",7.3,Action,1583.0,6.938118926714974
22538,Scott Pilgrim vs. the World,"['Action', 'Adventure', 'Comedy']",7.2,Action,2185.0,6.93787165910046
49051,The Hobbit: An Unexpected Journey,"['Adventure', 'Fantasy', 'Action']",7.0,Action,8427.0,6.932319814375816
339403,Baby Driver,"['Action', 'Crime']",7.2,Action,2083.0,6.927249056489512
177677,Mission: Impossible - Rogue Nation,"['Action', 'Adventure', 'Thriller']",7.1,Action,3274.0,6.926560376263243
180299,The Raid 2: Berandal,"['Action', 'Crime', 'Thriller']",7.6,Action,832.0,6.920604956701504
871,Planet of the Apes,"['Science Fiction', 'Adventure', 'Drama', 'Action']",7.5,Action,958.0,6.913280082747201
278,The Shawshank Redemption,"['Drama', 'Crime']",8.5,Crime,8358.0,8.357744071335771
238,The Godfather,"['Drama', 'Crime']",8.5,Crime,6024.0,8.306331042921043
155,The Dark Knight,"['Drama', 'Action', 'Crime', 'Thriller']",8.3,Crime,12269.0,8.20837486225176
680,Pulp Fiction,"['Thriller', 'Crime']",8.3,Crime,8670.0,8.172153545165214
240,The Godfather: Part II,"['Drama', 'Crime']",8.3,Crime,3418.0,7.997841608303247
101,Léon,"['Thriller', 'Crime', 'Drama']",8.2,Crime,4293.0,7.962954490201841
497,The Green Mile,"['Fantasy', 'Drama', 'Crime']",8.2,Crime,4166.0,7.956409972866108
807,Se7en,"['Crime', 'Mystery', 'Thriller']",8.1,Crime,5915.0,7.930349011684376
769,GoodFellas,"['Drama', 'Crime']",8.2,Crime,3211.0,7.892588717471633
274,The Silence of the Lambs,"['Crime', 'Drama', 'Thriller']",8.1,Crime,4549.0,7.883842238648224
500,Reservoir Dogs,"['Crime', 'Thriller']",8.1,Crime,3821.0,7.846859195107897
629,The Usual Suspects,"['Drama', 'Crime', 'Thriller']",8.1,Crime,3334.0,7.814141686619984
106646,The Wolf of Wall Street,"['Crime', 'Drama', 'Comedy']",7.9,Crime,6768.0,7.762494567506819
103,Taxi Driver,"['Crime', 'Drama']",8.1,Crime,2632.0,7.748690761638651
598,Cidade de Deus,"['Drama', 'Crime']",8.2,Crime,1852.0,7.709836340850439
111,Scarface,"['Action', 'Crime', 'Drama', 'Thriller']",8.0,Crime,3017.0,7.700459540766185
1422,The Departed,"['Drama', 'Thriller', 'Crime']",7.9,Crime,4455.0,7.69744035082514
146233,Prisoners,"['Drama', 'Thriller', 'Crime']",7.9,Crime,3183.0,7.626205660819492
641,Requiem for a Dream,"['Crime', 'Drama']",7.9,Crime,2525.0,7.5653213501805014
311,Once Upon a Time in America,"['Drama', 'Crime']",8.3,Crime,1104.0,7.54322878750592
24,Kill Bill: Vol. 1,"['Action', 'Crime']",7.7,Crime,5091.0,7.536468031707531
115,The Big Lebowski,"['Comedy', 'Crime']",7.8,Crime,3001.0,7.524333588117643
49026,The Dark Knight Rises,"['Action', 'Crime', 'Drama', 'Thriller']",7.6,Crime,9263.0,7.51130100806271
627,Trainspotting,"['Drama', 'Crime']",7.8,Crime,2737.0,7.501383120524788
393,Kill Bill: Vol. 2,"['Action', 'Crime', 'Thriller']",7.7,Crime,4061.0,7.498995745313483
640,Catch Me If You Can,"['Drama', 'Crime']",7.7,Crime,3917.0,7.492343340653667
207703,Kingsman: The Secret Service,"['Crime', 'Comedy', 'Action', 'Adventure']",7.6,Crime,6069.0,7.467735795045995
6977,No Country for Old Men,"['Crime', 'Drama', 'Thriller']",7.7,Crime,3083.0,7.44310090281038
107,Snatch,"['Thriller', 'Crime']",7.7,Crime,2953.0,7.433240589071185
273248,The Hateful Eight,"['Crime', 'Drama', 'Mystery', 'Western']",7.6,Crime,4405.0,7.422253745646643
272,Batman Begins,"['Action', 'Crime', 'Drama']",7.5,Crime,7511.0,7.397204011980378
242582,Nightcrawler,"['Crime', 'Drama', 'Thriller']",7.6,Crime,3475.0,7.379965688202636
275,Fargo,"['Crime', 'Drama', 'Thriller']",7.7,Crime,2080.0,7.340606951147217
235,Stand by Me,"['Crime', 'Drama']",7.8,Crime,1568.0,7.327015921670382
949,Heat,"['Action', 'Crime', 'Drama', 'Thriller']",7.7,Crime,1886.0,7.310554256544872
524,Casino,"['Drama', 'Crime']",7.8,Crime,1343.0,7.26712767314806
64690,Drive,"['Drama', 'Action', 'Thriller', 'Crime']",7.4,Crime,3832.0,7.218726177961581
2118,L.A. Confidential,"['Crime', 'Drama', 'Mystery', 'Thriller']",7.7,Crime,1340.0,7.1906910232153916
75656,Now You See Me,"['Thriller', 'Crime']",7.3,Crime,5635.0,7.179730742327255
829,Chinatown,"['Crime', 'Drama', 'Mystery', 'Thriller']",7.9,Crime,939.0,7.178722414555065
322,Mystic River,"['Thriller', 'Crime', 'Drama', 'Mystery']",7.6,Crime,1473.0,7.148970044669168
117,The Untouchables,"['Crime', 'Drama', 'History', 'Thriller']",7.6,Crime,1424.0,7.137075282660982
4638,Hot Fuzz,"['Crime', 'Action', 'Comedy']",7.4,Crime,2252.0,7.112094517938982
100,"Lock, Stock and Two Smoking Barrels","['Comedy', 'Crime']",7.5,Crime,1671.0,7.112012292248981
161,Ocean's Eleven,"['Thriller', 'Crime']",7.2,Crime,3857.0,7.040010691024029
1359,American Psycho,"['Thriller', 'Drama', 'Crime']",7.3,Crime,2128.0,7.015099873217839
1949,Zodiac,"['Crime', 'Drama', 'Mystery', 'Thriller']",7.3,Crime,2080.0,7.009660252658752
595,To Kill a Mockingbird,"['Crime', 'Drama']",7.9,Crime,676.0,7.007825112778472
4982,American Gangster,"['Drama', 'Crime']",7.4,Crime,1527.0,7.005653174494699
187,Sin City,"['Action', 'Thriller', 'Crime']",7.2,Crime,2755.0,6.984724325865193
8321,In Bruges,"['Comedy', 'Drama', 'Crime']",7.4,Crime,1414.0,6.981539975748975
9277,The Sting,"['Comedy', 'Crime', 'Drama']",7.9,Crime,639.0,6.977060461494972
23483,Kick-Ass,"['Action', 'Crime']",7.1,Crime,4747.0,6.975870657244567
6075,Carlito's Way,"['Action', 'Crime', 'Drama', 'Thriller']",7.7,Crime,805.0,6.970771489252707
186,Lucky Number Slevin,"['Drama', 'Thriller', 'Crime', 'Mystery']",7.4,Crime,1356.0,6.9679809358570415
4133,Blow,"['Crime', 'Drama']",7.4,Crime,1352.0,6.967013367964224
525,The Blues Brothers,"['Music', 'Comedy', 'Action', 'Crime']",7.5,Crime,1092.0,6.96480070457674
65754,The Girl with the Dragon Tattoo,"['Thriller', 'Crime', 'Mystery', 'Drama']",7.2,Crime,2479.0,6.964327454577448
273481,Sicario,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",7.2,Crime,2465.0,6.9631893325919645
388,Inside Man,"['Crime', 'Drama', 'Thriller']",7.3,Crime,1671.0,6.95324744664328
2034,Training Day,"['Action', 'Crime', 'Drama', 'Thriller']",7.3,Crime,1665.0,6.952256253065318
176,Saw,"['Horror', 'Mystery', 'Crime']",7.2,Crime,2255.0,6.944695379391635
793,Blue Velvet,"['Crime', 'Drama', 'Mystery', 'Thriller']",7.7,Crime,758.0,6.942018351664517
9509,Man on Fire,"['Action', 'Drama', 'Thriller', 'Crime']",7.3,Crime,1583.0,6.938118926714974
184,Jackie Brown,"['Comedy', 'Crime', 'Romance']",7.3,Crime,1580.0,6.937579878442951
339403,Baby Driver,"['Action', 'Crime']",7.2,Crime,2083.0,6.927249056489512
180299,The Raid 2: Berandal,"['Action', 'Crime', 'Thriller']",7.6,Crime,832.0,6.920604956701504
9366,Donnie Brasco,"['Crime', 'Drama', 'Thriller']",7.4,Crime,1175.0,6.919382147410879
25376,El secreto de sus ojos,"['Crime', 'Drama', 'Mystery', 'Romance']",7.8,Crime,638.0,6.916684585059799
152742,La migliore offerta,"['Drama', 'Romance', 'Crime', 'Mystery']",7.7,Crime,719.0,6.916379770324462
156022,The Equalizer,"['Thriller', 'Action', 'Crime']",7.1,Crime,2997.0,6.912557818473944
10528,Sherlock Holmes,"['Action', 'Adventure', 'Crime', 'Mystery']",7.0,Crime,5883.0,6.905063459741033
1542,Office Space,"['Comedy', 'Crime']",7.4,Crime,1068.0,6.885143725155862
521,Dial M for Murder,"['Crime', 'Mystery', 'Thriller']",7.9,Crime,539.0,6.882205421566397
51497,Fast Five,"['Action', 'Thriller', 'Crime']",7.1,Crime,2491.0,6.880131923139864
15472,Män som hatar kvinnor,"['Drama', 'Thriller', 'Crime', 'Mystery']",7.4,Crime,1020.0,6.868147094349452
58574,Sherlock Holmes: A Game of Shadows,"['Adventure', 'Action', 'Crime', 'Mystery']",7.0,Crime,3971.0,6.8638560443096726
328387,Nerve,"['Mystery', 'Adventure', 'Crime']",7.1,Crime,2262.0,6.861456185157309
548,羅生門,"['Crime', 'Drama', 'Mystery']",8.0,Crime,471.0,6.857774447717242
832,M,"['Drama', 'Action', 'Thriller', 'Crime']",8.0,Crime,465.0,6.850151140360516
22803,Law Abiding Citizen,"['Drama', 'Crime', 'Thriller']",7.2,Crime,1522.0,6.849021408580831
187017,22 Jump Street,"['Crime', 'Comedy', 'Action']",7.0,Crime,3375.0,6.84255339332741
3580,Changeling,"['Crime', 'Drama', 'Mystery']",7.3,Crime,1151.0,6.839486356583031
856,Who Framed Roger Rabbit,"['Fantasy', 'Animation', 'Comedy', 'Crime', 'Family']",7.2,Crime,1466.0,6.838676776412687
3131,Gangs of New York,"['Drama', 'History', 'Crime']",7.1,Crime,1964.0,6.831812291569685
968,Dog Day Afternoon,"['Crime', 'Drama', 'Thriller']",7.6,Crime,685.0,6.831354669512157
1580,Rope,"['Crime', 'Drama', 'Mystery', 'Thriller']",7.8,Crime,539.0,6.826809738113159
4147,Road to Perdition,"['Thriller', 'Crime', 'Drama']",7.3,Crime,1102.0,6.824795491656317
319,True Romance,"['Action', 'Thriller', 'Crime', 'Romance']",7.5,Crime,762.0,6.817128658180689
94329,Serbuan maut,"['Action', 'Thriller', 'Crime']",7.3,Crime,1076.0,6.816613162373578
7347,Tropa de Elite,"['Drama', 'Action', 'Crime']",7.8,Crime,519.0,6.8063860180315885
338766,Hell or High Water,"['Crime', 'Drama', 'Thriller', 'Western']",7.2,Crime,1304.0,6.804997626688207
5503,The Fugitive,"['Adventure', 'Action', 'Thriller', 'Crime', 'Mystery']",7.2,Crime,1240.0,6.789895982786203
290250,The Nice Guys,"['Action', 'Comedy', 'Crime', 'Thriller']",7.0,Crime,2382.0,6.787033336357991
553,Dogville,"['Crime', 'Drama', 'Thriller']",7.6,Crime,619.0,6.78317746931064
242,The Godfather: Part III,"['Crime', 'Drama', 'Thriller']",7.1,Crime,1589.0,6.782098801376225
77016,End of Watch,"['Crime', 'Drama', 'Thriller']",7.2,Crime,1186.0,6.7762258488790765
116,Match Point,"['Drama', 'Thriller', 'Crime', 'Romance']",7.2,Crime,1134.0,6.762172114275577
4771,Gone Baby Gone,"['Crime', 'Drama', 'Mystery']",7.2,Crime,1034.0,6.73234732641969
5924,Papillon,"['Crime', 'Drama']",7.8,Crime,445.0,6.7227370593675815
155,The Dark Knight,"['Drama', 'Action', 'Crime', 'Thriller']",8.3,Thriller,12269.0,8.20837486225176
680,Pulp Fiction,"['Thriller', 'Crime']",8.3,Thriller,8670.0,8.172153545165214
27205,Inception,"['Action', 'Thriller', 'Science Fiction', 'Mystery', 'Adventure']",8.1,Thriller,14075.0,8.025762345798062
101,Léon,"['Thriller', 'Crime', 'Drama']",8.2,Thriller,4293.0,7.962954490201841
807,Se7en,"['Crime', 'Mystery', 'Thriller']",8.1,Thriller,5915.0,7.930349011684376
539,Psycho,"['Drama', 'Horror', 'Thriller']",8.3,Thriller,2405.0,7.890026726024694
274,The Silence of the Lambs,"['Crime', 'Drama', 'Thriller']",8.1,Thriller,4549.0,7.883842238648224
77,Memento,"['Mystery', 'Thriller']",8.1,Thriller,4168.0,7.865946517858346
694,The Shining,"['Horror', 'Thriller']",8.1,Thriller,3890.0,7.850898676037027
500,Reservoir Dogs,"['Crime', 'Thriller']",8.1,Thriller,3821.0,7.846859195107897
205596,The Imitation Game,"['History', 'Drama', 'Thriller', 'War']",8.0,Thriller,5895.0,7.836670228343198
629,The Usual Suspects,"['Drama', 'Crime', 'Thriller']",8.1,Thriller,3334.0,7.814141686619984
1124,The Prestige,"['Drama', 'Mystery', 'Thriller']",8.0,Thriller,4510.0,7.7909154278285
264644,Room,"['Drama', 'Thriller']",8.1,Thriller,2838.0,7.770808641559933
16869,Inglourious Basterds,"['Drama', 'Action', 'Thriller', 'War']",7.9,Thriller,6598.0,7.7591703463003565
210577,Gone Girl,"['Mystery', 'Thriller', 'Drama']",7.9,Thriller,6023.0,7.746629375125307
348,Alien,"['Horror', 'Action', 'Thriller', 'Science Fiction']",7.9,Thriller,4564.0,7.7018579182041025
111,Scarface,"['Action', 'Crime', 'Drama', 'Thriller']",8.0,Thriller,3017.0,7.700459540766185
1422,The Departed,"['Drama', 'Thriller', 'Crime']",7.9,Thriller,4455.0,7.69744035082514
78,Blade Runner,"['Science Fiction', 'Drama', 'Thriller']",7.9,Thriller,3833.0,7.667913258772933
11324,Shutter Island,"['Drama', 'Thriller', 'Mystery']",7.8,Thriller,6559.0,7.664591144742471
567,Rear Window,"['Drama', 'Mystery', 'Thriller']",8.2,Thriller,1531.0,7.629763804164938
146233,Prisoners,"['Drama', 'Thriller', 'Crime']",7.9,Thriller,3183.0,7.626205660819492
670,올드보이,"['Drama', 'Thriller', 'Mystery', 'Action']",8.0,Thriller,2000.0,7.575302331628637
752,V for Vendetta,"['Action', 'Thriller', 'Fantasy']",7.7,Thriller,4562.0,7.519152497034449
